p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,M_over_R,success,fail_reason,at_boundary
1.660882782627703e+34,100000000000.0,10.0,2,0.6656798382764534,12.999240540409282,0.07561897466695626,True,,False
2.812888660964246e+34,100000000000.0,10.0,2,0.9015222501784304,13.13754100881488,0.10133179274093425,True,,False
1.979749169679625e+34,100000000000.0,10.0,2,0.7380744718596299,13.038613643524288,0.08358957724481166,True,,False
2.359833466782179e+34,100000000000.0,10.0,2,0.8168789488193803,13.089172075293925,0.09215711872576536,True,,False
3.3529241492495396e+34,100000000000.0,10.0,2,0.9918696683217129,13.190845308681656,0.11103639246698496,True,,False
1.1689518164985872e+34,100000000000.0,10.0,2,0.5401957299314557,12.954673509518294,0.06157551257693773,True,,False
4.763938010401321e+34,100000000000.0,10.0,2,1.1848231726955711,13.272404575477857,0.13182181558767292,True,,False
6.7687500094585135e+34,100000000000.0,10.0,2,1.384072552729263,13.301241001062817,0.15365618806871298,True,,False
3.996638937983064e+34,100000000000.0,10.0,2,1.0870929635963973,13.235227591626993,0.12128822262898335,True,,False
5.678547829591974e+34,100000000000.0,10.0,2,1.2840761801593659,13.296647509579772,0.1426040943668857,True,,False
8.06825584030287e+34,100000000000.0,10.0,2,1.4840401668489474,13.294259359151615,0.1648408591602727,True,,False
9.617248711152945e+34,100000000000.0,10.0,2,1.5826036821194953,13.266134060247696,0.176161561438355,True,,False
1.3664483492953243e+35,100000000000.0,10.0,2,1.7711258901202316,13.156747384627726,0.19878529582478333,True,,False
1.146362666267422e+35,100000000000.0,10.0,2,1.6787191037906817,13.220318743920279,0.18750785577439374,True,,False
1.6287874214985499e+35,100000000000.0,10.0,2,1.8586205024225013,13.074498899375245,0.2099176866496809,True,,False
2.3142313881085676e+35,100000000000.0,10.0,2,2.0150235939313585,12.851578367630914,0.23152986993178365,True,,False
2.758531617629187e+35,100000000000.0,10.0,2,2.0822131125799577,12.723408530020858,0.24166016412696148,True,,False
1.9414919457438817e+35,100000000000.0,10.0,2,1.9402521919282707,12.973798144696294,0.22083830600932647,True,,False
1.1919860873910918e+33,100000000000.0,20.0,2,0.2357637814673179,14.370624064320532,0.024226173392190853,True,,False
1e+33,100000000000.0,20.0,2,0.22335489822333307,14.400169602491301,0.022903994720533966,True,,False
1.6936105849167396e+33,100000000000.0,20.0,2,0.25773220817895287,14.210862596710562,0.026781297590554132,True,,False
2.4063341373555167e+33,100000000000.0,20.0,2,0.2760656244442108,13.944769140370635,0.029233738920266643,True,,False
2.018760254679043e+33,100000000000.0,20.0,2,0.2673416589664166,14.08950385428727,0.028019107629980874,True,,False
1.4208308325339238e+33,100000000000.0,20.0,2,0.24721528119384592,14.30593496384356,0.025517752864240777,True,,False
3.41899373573364e+33,100000000000.0,20.0,2,0.29752698825462237,13.58488411174094,0.0323410256728174,True,,False
2.868316813342021e+33,100000000000.0,20.0,2,0.28480384336052306,13.773554570123236,0.030533962837202215,True,,False
4.857811715970698e+33,100000000000.0,20.0,2,0.3375663870332539,13.251239323315863,0.0376171647256112,True,,False
5.790443980602518e+33,100000000000.0,20.0,2,0.3658452638851524,13.125957725451121,0.04115757677169938,True,,False
4.075392965871795e+33,100000000000.0,20.0,2,0.31492289301363585,13.406270962845712,0.03468802714898211,True,,False
6.902128664695696e+33,100000000000.0,20.0,2,0.3999574716014769,13.032650293848363,0.04531734242075415,True,,False
8.227241341700525e+33,100000000000.0,20.0,2,0.44027473879065615,12.973049523880555,0.05011469055930603,True,,False
1.1689518164985872e+34,100000000000.0,20.0,2,0.5398929723209951,12.935482969024514,0.06163230167265184,True,,False
9.806757216915845e+33,100000000000.0,20.0,2,0.48695929384156184,12.942817336201621,0.05555807605903457,True,,False
1.3933743020968605e+34,100000000000.0,20.0,2,0.5994577742367586,12.95126939276366,0.06834859961791707,True,,False
1.660882782627703e+34,100000000000.0,20.0,2,0.6654528197591901,12.981812729907922,0.07569466839459668,True,,False
1.979749169679625e+34,100000000000.0,20.0,2,0.737903940113525,13.022668624543307,0.08367258775257434,True,,False
2.812888660964246e+34,100000000000.0,20.0,2,0.9013476015605834,13.121967557135054,0.10143240169699037,True,,False
2.359833466782179e+34,100000000000.0,20.0,2,0.8166410280129195,13.071856584805564,0.09225231677669947,True,,False
4.763938010401321e+34,100000000000.0,20.0,2,1.1846531009486605,13.257071961897703,0.13195533173444826,True,,False
3.3529241492495396e+34,100000000000.0,20.0,2,0.9915954655843845,13.17303356426707,0.11115579131040662,True,,False
5.678547829591974e+34,100000000000.0,20.0,2,1.2838029929672512,13.278835508009305,0.1427650013308251,True,,False
6.7687500094585135e+34,100000000000.0,20.0,2,1.3839522681341363,13.287997766867678,0.15379595963556522,True,,False
8.06825584030287e+34,100000000000.0,20.0,2,1.4838143713531835,13.277546435281751,0.16502323829007848,True,,False
9.617248711152945e+34,100000000000.0,20.0,2,1.5824525232724298,13.251324323272877,0.17634159587444473,True,,False
3.996638937983064e+34,100000000000.0,20.0,2,1.0868814847706183,13.21923665396251,0.1214113180903756,True,,False
1.146362666267422e+35,100000000000.0,20.0,2,1.6785468817934128,13.205710636193189,0.18769601830663352,True,,False
2.758531617629187e+35,100000000000.0,20.0,2,2.082030350830398,12.708083146455383,0.2419303587685856,True,,False
1.9414919457438817e+35,100000000000.0,20.0,2,1.9400629574778157,12.957217126649395,0.2210993410083422,True,,False
1.6287874214985499e+35,100000000000.0,20.0,2,1.8584093582063295,13.05772301677624,0.21016350011946489,True,,False
2.3142313881085676e+35,100000000000.0,20.0,2,2.014905269396705,12.839592050339677,0.23173240473344844,True,,False
1.3664483492953243e+35,100000000000.0,20.0,2,1.7708908047810057,13.140047931776119,0.19901150978499194,True,,False
1e+33,300000000000.0,2.0,2,0.12442315105719198,10.192749977745732,0.018025743438245843,True,,False
1.1919860873910918e+33,300000000000.0,2.0,2,0.14210044645806832,10.45779633291131,0.020064975037483272,True,,False
2.4063341373555167e+33,300000000000.0,2.0,2,0.20387446530109626,10.92702706510205,0.027551432049369214,True,,False
2.018760254679043e+33,300000000000.0,2.0,2,0.18989667368068033,10.880701642041391,0.0257717444772907,True,,False
1.4208308325339238e+33,300000000000.0,2.0,2,0.15896029930825079,10.653799334029266,0.022032689813890283,True,,False
1.6936105849167396e+33,300000000000.0,2.0,2,0.1749134688749745,10.791929120465499,0.023933572502008303,True,,False
3.41899373573364e+33,300000000000.0,2.0,2,0.23675990040255143,10.972956431016195,0.03186162008155954,True,,False
4.075392965871795e+33,300000000000.0,2.0,2,0.26014241818838885,11.023179722691891,0.03484878537362092,True,,False
6.902128664695696e+33,300000000000.0,2.0,2,0.3606968962939164,11.301207428550082,0.047130377685262355,True,,False
2.868316813342021e+33,300000000000.0,2.0,2,0.2180112819805627,10.943508282727757,0.02941749977127058,True,,False
5.790443980602518e+33,300000000000.0,2.0,2,0.3219143302770085,11.190387845304166,0.042479415476994645,True,,False
4.857811715970698e+33,300000000000.0,2.0,2,0.28837447142564165,11.095306477824597,0.038379637594789975,True,,False
8.227241341700525e+33,300000000000.0,2.0,2,0.405176539607475,11.427640969457398,0.05235655522913903,True,,False
1.3933743020968605e+34,300000000000.0,2.0,2,0.5743803604037826,11.864097018586646,0.07149048663411643,True,,False
2.812888660964246e+34,300000000000.0,2.0,2,0.8855384078786827,12.445356699621337,0.10507113285071569,True,,False
1.660882782627703e+34,300000000000.0,2.0,2,0.6430146042140671,12.014004090121352,0.0790344476173043,True,,False
1.979749169679625e+34,300000000000.0,2.0,2,0.7180063749693975,12.166311675415729,0.08714705657496404,True,,False
1.1689518164985872e+34,300000000000.0,2.0,2,0.5119368592811863,11.713974581440084,0.06453502511616709,True,,False
9.806757216915845e+33,300000000000.0,2.0,2,0.45564954955982234,11.56907205763371,0.05815884594858763,True,,False
3.3529241492495396e+34,300000000000.0,2.0,2,0.9776411262253699,12.572750431805986,0.11482396215809001,True,,False
2.359833466782179e+34,300000000000.0,2.0,2,0.7987988557003451,12.307597939895352,0.09584015217309926,True,,False
4.763938010401321e+34,300000000000.0,2.0,2,1.1737106999292597,12.78125274408901,0.13560353208950765,True,,False
5.678547829591974e+34,300000000000.0,2.0,2,1.274310072918635,12.859396429408443,0.1463315227885951,True,,False
3.996638937983064e+34,300000000000.0,2.0,2,1.074472222710468,12.68566301257879,0.12507352304413305,True,,False
6.7687500094585135e+34,300000000000.0,2.0,2,1.3755375209950385,12.909901402770917,0.15733772883011152,True,,False
8.06825584030287e+34,300000000000.0,2.0,2,1.4765473932738493,12.945267138681901,0.1684301111490182,True,,False
1.146362666267422e+35,300000000000.0,2.0,2,1.673142829332428,12.944755649137921,0.19086334047639364,True,,False
9.617248711152945e+34,300000000000.0,2.0,2,1.5761957255136545,12.957377444882546,0.17962897699809763,True,,False
1.9414919457438817e+35,300000000000.0,2.0,2,1.9368226218252755,12.781170824533449,0.22377036515836612,True,,False
2.3142313881085676e+35,300000000000.0,2.0,2,2.0121243576236663,12.684011127448294,0.23425106014478378,True,,False
2.758531617629187e+35,300000000000.0,2.0,2,2.0797641265342417,12.570838522004678,0.24430547292258079,True,,False
1.3664483492953243e+35,300000000000.0,2.0,2,1.7662816711345757,12.908041404683209,0.202061221204793,True,,False
1.6287874214985499e+35,300000000000.0,2.0,2,1.8545652331097253,12.85730919779576,0.2129979319659665,True,,False
1e+33,300000000000.0,5.0,2,0.12397975252716785,10.171031332189559,0.017999860277618813,True,,False
1.4208308325339238e+33,300000000000.0,5.0,2,0.1584498398950396,10.631518284677314,0.022007964418339684,True,,False
1.6936105849167396e+33,300000000000.0,5.0,2,0.174374898778445,10.769233657171114,0.023910162607688537,True,,False
2.018760254679043e+33,300000000000.0,5.0,2,0.1893360196426859,10.857623620047773,0.025750272012655746,True,,False
1.1919860873910918e+33,300000000000.0,5.0,2,0.1416208688615866,10.435809877767317,0.020039388137115807,True,,False
2.4063341373555167e+33,300000000000.0,5.0,2,0.20329398063061324,10.90345436861893,0.02753238097008607,True,,False
4.075392965871795e+33,300000000000.0,5.0,2,0.2594879559905886,10.998620841171483,0.034838731631256795,True,,False
4.857811715970698e+33,300000000000.0,5.0,2,0.2878330617924064,11.072772037598405,0.03838554220957195,True,,False
2.868316813342021e+33,300000000000.0,5.0,2,0.21742065312674422,10.91969059674852,0.02940179356112501,True,,False
3.41899373573364e+33,300000000000.0,5.0,2,0.2361622747316804,10.949043116938919,0.031850607357849364,True,,False
5.790443980602518e+33,300000000000.0,5.0,2,0.32124098483514585,11.166326577517111,0.04248190508585953,True,,False
6.902128664695696e+33,300000000000.0,5.0,2,0.3601839682120327,11.280091498529595,0.04715145698279062,True,,False
9.806757216915845e+33,300000000000.0,5.0,2,0.45497481205451656,11.546519170580634,0.05818615162016443,True,,False
1.1689518164985872e+34,300000000000.0,5.0,2,0.5113229347618585,11.693024125655391,0.06457312257112822,True,,False
1.3933743020968605e+34,300000000000.0,5.0,2,0.5737395393395038,11.843129113865634,0.07153715712667735,True,,False
8.227241341700525e+33,300000000000.0,5.0,2,0.40464249448324974,11.407267993570008,0.05238093009162137,True,,False
1.660882782627703e+34,300000000000.0,5.0,2,0.6423501230446962,11.993349259128543,0.07908874637414051,True,,False
2.359833466782179e+34,300000000000.0,5.0,2,0.7982382848740924,12.289920290508991,0.09591065309075904,True,,False
1.979749169679625e+34,300000000000.0,5.0,2,0.717320056518822,12.145165844435024,0.08721534146172977,True,,False
2.812888660964246e+34,300000000000.0,5.0,2,0.8848914924318005,12.426126840884713,0.10515685727817278,True,,False
3.3529241492495396e+34,300000000000.0,5.0,2,0.9769032925787174,12.550732271766893,0.11493859099096852,True,,False
3.996638937983064e+34,300000000000.0,5.0,2,1.0737951693296168,12.665238938655285,0.12519627846006656,True,,False
4.763938010401321e+34,300000000000.0,5.0,2,1.1730764286585535,12.762265346342602,0.13573189088740129,True,,False
6.7687500094585135e+34,300000000000.0,5.0,2,1.374966343092916,12.893907758204971,0.15746747713038184,True,,False
8.06825584030287e+34,300000000000.0,5.0,2,1.4759240600396915,12.925330149725623,0.16861869681324124,True,,False
9.617248711152945e+34,300000000000.0,5.0,2,1.575585934253736,12.937280723495505,0.17983840997634865,True,,False
1.146362666267422e+35,300000000000.0,5.0,2,1.6724809650900425,12.924379735617592,0.19108862479277863,True,,False
1.6287874214985499e+35,300000000000.0,5.0,2,1.8539641256169817,12.83579865086088,0.21328572588494876,True,,False
5.678547829591974e+34,300000000000.0,5.0,2,1.2736372518895582,12.838813698762124,0.14648873107472285,True,,False
2.3142313881085676e+35,300000000000.0,5.0,2,2.0115943876554385,12.661623750045058,0.2346034380379678,True,,False
1.9414919457438817e+35,300000000000.0,5.0,2,1.936243794597907,12.75788019363244,0.2241118808563002,True,,False
1.3664483492953243e+35,300000000000.0,5.0,2,1.7657112796726044,12.892081156467013,0.20224603756085385,True,,False
2.758531617629187e+35,300000000000.0,5.0,2,2.079239997251154,12.547640087412871,0.24469546966088426,True,,False
1.1919860873910918e+33,300000000000.0,10.0,2,0.1412202674263505,10.414009496700947,0.0200245341368462,True,,False
1.4208308325339238e+33,300000000000.0,10.0,2,0.15801676508180465,10.60911325018274,0.021994163147182243,True,,False
1.6936105849167396e+33,300000000000.0,10.0,2,0.1739114513007098,10.74615861427288,0.023897820447048444,True,,False
1e+33,300000000000.0,10.0,2,0.12361712779281128,10.149937919783959,0.01798451057995606,True,,False
2.018760254679043e+33,300000000000.0,10.0,2,0.18885141706891329,10.834099610677052,0.025740132887420622,True,,False
2.4063341373555167e+33,300000000000.0,10.0,2,0.20279877814223887,10.879792559578014,0.027525047690144015,True,,False
2.868316813342021e+33,300000000000.0,10.0,2,0.21690636166111918,10.89555158127756,0.029397231307472325,True,,False
4.075392965871795e+33,300000000000.0,10.0,2,0.25898335800603295,10.974737278133832,0.03484665423486119,True,,False
5.790443980602518e+33,300000000000.0,10.0,2,0.32073957054115787,11.142458323994003,0.042506454927752305,True,,False
3.41899373573364e+33,300000000000.0,10.0,2,0.2356175174114199,10.924312626266255,0.03184907449475873,True,,False
4.857811715970698e+33,300000000000.0,10.0,2,0.2872539722031195,11.04752913849891,0.03839584662448279,True,,False
6.902128664695696e+33,300000000000.0,10.0,2,0.35958590689682157,11.255346803797183,0.04717665473072497,True,,False
8.227241341700525e+33,300000000000.0,10.0,2,0.4040923501520439,11.383793681816126,0.05241758086332413,True,,False
9.806757216915845e+33,300000000000.0,10.0,2,0.4543435713548574,11.521353197508924,0.058232342124592426,True,,False
1.3933743020968605e+34,300000000000.0,10.0,2,0.5731667754504437,11.819841634645856,0.07160654358804347,True,,False
1.1689518164985872e+34,300000000000.0,10.0,2,0.5107354612260702,11.669835941701388,0.0646270932595961,True,,False
1.660882782627703e+34,300000000000.0,10.0,2,0.6418051441969501,11.971548336791619,0.07916554962839298,True,,False
1.979749169679625e+34,300000000000.0,10.0,2,0.7166423186890477,12.12102878666712,0.08730644980268425,True,,False
2.812888660964246e+34,300000000000.0,10.0,2,0.8841510643059246,12.40097598977265,0.10528196168045738,True,,False
3.3529241492495396e+34,300000000000.0,10.0,2,0.9762826898974999,12.529567518278881,0.115059602492191,True,,False
2.359833466782179e+34,300000000000.0,10.0,2,0.7975380967607532,12.265556961435744,0.09601686565346504,True,,False
4.763938010401321e+34,300000000000.0,10.0,2,1.1723509795808387,12.738801480640406,0.13589780494117232,True,,False
3.996638937983064e+34,300000000000.0,10.0,2,1.0731444834141834,12.643442888608869,0.1253361087418034,True,,False
9.617248711152945e+34,300000000000.0,10.0,2,1.574846635003582,12.913874622701234,0.18007982591435076,True,,False
8.06825584030287e+34,300000000000.0,10.0,2,1.475266085380099,12.90398761276207,0.16882228810695854,True,,False
1.3664483492953243e+35,300000000000.0,10.0,2,1.7651042999424764,12.868277062175546,0.20255050529640942,True,,False
1.6287874214985499e+35,300000000000.0,10.0,2,1.853342305196105,12.813673729262463,0.2135823392274449,True,,False
5.678547829591974e+34,300000000000.0,10.0,2,1.2729523676051109,12.816663489639273,0.14666298923204618,True,,False
6.7687500094585135e+34,300000000000.0,10.0,2,1.3742744794802666,12.870702653170854,0.15767200328486425,True,,False
1.9414919457438817e+35,300000000000.0,10.0,2,1.9356257829494092,12.73680868925933,0.22441099623915894,True,,False
2.3142313881085676e+35,300000000000.0,10.0,2,2.01098039803452,12.639203664302318,0.2349478560446835,True,,False
1.146362666267422e+35,300000000000.0,10.0,2,1.6718811588861542,12.903135208771872,0.19133460158262025,True,,False
1e+33,300000000000.0,20.0,2,0.12341176708262243,10.136350310684422,0.01797870144401923,True,,False
1.6936105849167396e+33,300000000000.0,20.0,2,0.17364028375106924,10.730685712259577,0.023894963568330777,True,,False
1.1919860873910918e+33,300000000000.0,20.0,2,0.14098724983423946,10.399580771232609,0.02001922993167972,True,,False
2.868316813342021e+33,300000000000.0,20.0,2,0.21660126693405737,10.879012053843953,0.029400512136389428,True,,False
2.4063341373555167e+33,300000000000.0,20.0,2,0.20250153766769755,10.86355503512202,0.027525785260422955,True,,False
2.018760254679043e+33,300000000000.0,20.0,2,0.1885661208917013,10.818235764917768,0.0257389357680207,True,,False
1.4208308325339238e+33,300000000000.0,20.0,2,0.1577633068277133,10.594121920469618,0.02198995776134755,True,,False
3.41899373573364e+33,300000000000.0,20.0,2,0.2353017248144646,10.907689733344988,0.031854859624326395,True,,False
4.857811715970698e+33,300000000000.0,20.0,2,0.28693087960385627,11.0307711332321,0.03841092596474091,True,,False
5.790443980602518e+33,300000000000.0,20.0,2,0.3204012800427184,11.125647943402802,0.04252578021650869,True,,False
8.227241341700525e+33,300000000000.0,20.0,2,0.40376693179386924,11.366853887641541,0.052453422584222364,True,,False
9.806757216915845e+33,300000000000.0,20.0,2,0.4540442384315031,11.505444604420646,0.05827444208653617,True,,False
4.075392965871795e+33,300000000000.0,20.0,2,0.2586472068892429,10.957702078994501,0.03485552795014916,True,,False
1.1689518164985872e+34,300000000000.0,20.0,2,0.510272016695996,11.650813142782477,0.06467387400374466,True,,False
6.902128664695696e+33,300000000000.0,20.0,2,0.35928757383686866,11.239163590033144,0.04720538734041848,True,,False
2.359833466782179e+34,300000000000.0,20.0,2,0.797067351506179,12.24706165460489,0.09610510936220507,True,,False
1.979749169679625e+34,300000000000.0,20.0,2,0.7161910365168177,12.102440533617456,0.0873854817692787,True,,False
2.812888660964246e+34,300000000000.0,20.0,2,0.8837159909033823,12.38268984139697,0.10538555321687575,True,,False
1.660882782627703e+34,300000000000.0,20.0,2,0.6413696124191361,11.95286895271699,0.0792354598009644,True,,False
1.3933743020968605e+34,300000000000.0,20.0,2,0.5727584156199239,11.802271507101022,0.07166205184496911,True,,False
3.996638937983064e+34,300000000000.0,20.0,2,1.0726562148545957,12.624988992771218,0.12546220216757206,True,,False
3.3529241492495396e+34,300000000000.0,20.0,2,0.9757972435168517,12.510658368388384,0.11517620988965835,True,,False
4.763938010401321e+34,300000000000.0,20.0,2,1.1718937783628185,12.721169281525896,0.1360330945467507,True,,False
5.678547829591974e+34,300000000000.0,20.0,2,1.2723856400776745,12.795825359900743,0.14683642962937865,True,,False
6.7687500094585135e+34,300000000000.0,20.0,2,1.3737456099274654,12.850771274624039,0.15785577861586222,True,,False
9.617248711152945e+34,300000000000.0,20.0,2,1.5743908773339188,12.89600101234086,0.18027722610860278,True,,False
8.06825584030287e+34,300000000000.0,20.0,2,1.4747364485213688,12.88380445330406,0.16902605311083627,True,,False
1.3664483492953243e+35,300000000000.0,20.0,2,1.764567042684924,12.847522678740178,0.2028159618695336,True,,False
1.146362666267422e+35,300000000000.0,20.0,2,1.6714045519972467,12.884621312504853,0.19155490747673684,True,,False
2.3142313881085676e+35,300000000000.0,20.0,2,2.0105868874492048,12.6234810603655,0.23519445259892027,True,,False
1.9414919457438817e+35,300000000000.0,20.0,2,1.9351572864609694,12.717881701048496,0.224690571863382,True,,False
1.6287874214985499e+35,300000000000.0,20.0,2,1.8528697896509645,12.794838755529202,0.21384221498115452,True,,False
1.1919860873910918e+33,1000000000000.0,2.0,2,0.017285671026860867,4.34123740449215,0.005879712191765362,True,,False
1e+33,1000000000000.0,2.0,2,0.004258511851850003,2.76687129829761,0.002272753121694781,True,,False
1.4208308325339238e+33,1000000000000.0,2.0,2,0.03363993700083782,5.327199556894133,0.00932480092905946,True,,False
1.6936105849167396e+33,1000000000000.0,2.0,2,0.05156194859402924,6.03508855099767,0.012616213673756356,True,,False
2.018760254679043e+33,1000000000000.0,2.0,2,0.07010574318647185,6.567862125890444,0.015762058360322507,True,,False
2.4063341373555167e+33,1000000000000.0,2.0,2,0.08869477990701258,6.976570923158735,0.01877324758597415,True,,False
4.075392965871795e+33,1000000000000.0,2.0,2,0.16252554570993205,8.049769674078624,0.029814088736147156,True,,False
2.868316813342021e+33,1000000000000.0,2.0,2,0.10832160075624633,7.3168910576340895,0.021861091474648146,True,,False
3.41899373573364e+33,1000000000000.0,2.0,2,0.13312330363475683,7.680999231303741,0.02559291333431374,True,,False
4.857811715970698e+33,1000000000000.0,2.0,2,0.19672322592166783,8.418624357164667,0.03450625813867379,True,,False
6.902128664695696e+33,1000000000000.0,2.0,2,0.27990822201377,9.133034241738471,0.04525680915876162,True,,False
8.227241341700525e+33,1000000000000.0,2.0,2,0.3294810399479649,9.476715394489053,0.05134001024703872,True,,False
9.806757216915845e+33,1000000000000.0,2.0,2,0.3846512170269293,9.808351681398655,0.057910117036280226,True,,False
1.1689518164985872e+34,1000000000000.0,2.0,2,0.4456668330665765,10.127459271119578,0.06498201444907123,True,,False
1.3933743020968605e+34,1000000000000.0,2.0,2,0.512757836821181,10.434692212946324,0.07256313277111157,True,,False
1.979749169679625e+34,1000000000000.0,2.0,2,0.6651061593550789,11.002706603188795,0.0892636823156457,True,,False
2.359833466782179e+34,1000000000000.0,2.0,2,0.7502494184115224,11.261347916757948,0.09837815020661463,True,,False
5.790443980602518e+33,1000000000000.0,2.0,2,0.23565608431878968,8.777986875185338,0.03964305280575279,True,,False
2.812888660964246e+34,1000000000000.0,2.0,2,0.8410064490604863,11.499958126864648,0.10799071784358462,True,,False
1.660882782627703e+34,1000000000000.0,2.0,2,0.5859257273129501,10.727266589461696,0.08065603250409895,True,,False
3.3529241492495396e+34,1000000000000.0,2.0,2,0.9369838724386681,11.717680208497608,0.11807931781701396,True,,False
4.763938010401321e+34,1000000000000.0,2.0,2,1.14057315177081,12.088546267644409,0.13932608324744686,True,,False
5.678547829591974e+34,1000000000000.0,2.0,2,1.2444320342247353,12.229391739445477,0.1502621803800422,True,,False
